id,name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,first_name,last_name,modern_trust_preview,created_at,updated_at
09673a24-8192-4e52-beba-81cc44e73861,Gulf Coast Cooling Company LLC.,gulf-coast-cooling-company-llc,Gulf Shores,Alabama,+1 251-979-2776,4.8,33,ChIJlxKOctcEmogRZ7y_tLW0KQc,"https://search.google.com/local/reviews?placeid=ChIJlxKOctcEmogRZ7y_tLW0KQc&q=hvac,+Gulf+Shores,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,2024-02-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,30.2743481,-87.6898001,,,https://atlasgrowth.ai/t/modern-trust/gulf-coast-cooling-company-llc,2025-05-14 07:36:56,
8f62f044-a6dc-4f1b-ac5b-682970be32b5,Pro HVAC,pro-hvac,Gulf Shores,Alabama,+1 251-223-1916,5.0,30,ChIJpTzaN0m_BaQRN6m3fg4JS7k,"https://search.google.com/local/reviews?placeid=ChIJpTzaN0m_BaQRN6m3fg4JS7k&q=hvac,+Gulf+Shores,+AL,+US&authuser=0&hl=en&gl=US",logo,0,3,4,11,2024-03-01 00:00:00,"{""monday"": ""6AM-10PM"", ""tuesday"": ""6AM-10PM"", ""wednesday"": ""6AM-10PM"", ""thursday"": ""6AM-10PM"", ""friday"": ""6AM-10PM"", ""saturday"": ""6AM-10PM"", ""sunday"": ""6AM-10PM""}",darin@prohvacllc.com,https://prohvacllc.com/,30.2758161,-87.6905657,,,https://atlasgrowth.ai/t/modern-trust/pro-hvac,2025-05-14 07:36:56,
37e50e98-8001-4cfb-841b-0f53d1cfd320,Wayne's Comfort Services. Inc,waynes-comfort-services-inc,Gulf Shores,Alabama,+1 251-228-0999,5.0,266,ChIJxXU6BAQbmogRymFNU-LVXPc,"https://search.google.com/local/reviews?placeid=ChIJxXU6BAQbmogRymFNU-LVXPc&q=hvac,+Gulf+Shores,+AL,+US&authuser=0&hl=en&gl=US",logo,8,29,44,128,2014-06-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",csiheatandair@gmail.com,http://comfortservicesal.com/,30.3145691,-87.7044217,,,https://atlasgrowth.ai/t/modern-trust/waynes-comfort-services-inc,2025-05-14 07:36:56,
4ea32f18-58a5-4296-8f3e-1b52087e6d9f,"Corbin's Air, Water, & Power Solutions, Inc",corbins-air-water-power-solutions-inc,Guntersville,Alabama,+1 256-901-9044,4.9,102,ChIJK-1qsRX_iYgRBBd_8vkvcwQ,"https://search.google.com/local/reviews?placeid=ChIJK-1qsRX_iYgRBBd_8vkvcwQ&q=hvac,+Guntersville,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,7,2021-03-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",corbinshvac@aol.com,https://www.corbinshvac.com/,34.4155157,-86.2668446,,,https://atlasgrowth.ai/t/modern-trust/corbins-air-water-power-solutions-inc,2025-05-14 07:36:56,
67e8fbae-3147-4014-a857-34db6fd1d33f,Extreme Comfort HVAC,extreme-comfort-hvac,Guntersville,Alabama,+1 256-706-6475,5.0,8,ChIJkwfo1tquTyoRch4JLkLgCvo,"https://search.google.com/local/reviews?placeid=ChIJkwfo1tquTyoRch4JLkLgCvo&q=hvac,+Guntersville,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,4,2025-01-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""10AM-5PM"", ""sunday"": ""Closed""}",info@extremecomforthvac.net,http://extremecomforthvac.net/,34.349417,-86.3578332,,,https://atlasgrowth.ai/t/modern-trust/extreme-comfort-hvac,2025-05-14 07:36:56,
c38628bb-985b-46e7-8a20-4eeebbb4a6f1,S & S Maintenance LLC Heating & Cooling,s-s-maintenance-llc-heating-cooling,Guntersville,Alabama,+1 256-302-3305,5.0,77,ChIJ_3oSbVn_YYgR_39nu4j3-ms,"https://search.google.com/local/reviews?placeid=ChIJ_3oSbVn_YYgR_39nu4j3-ms&q=hvac,+Guntersville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,21,2022-04-01 00:00:00,,info@sandsheatingandcooling.com,http://www.sandsheatingandcooling.com/,34.3533601,-86.3129142,,,https://atlasgrowth.ai/t/modern-trust/s-s-maintenance-llc-heating-cooling,2025-05-14 07:36:56,
bf591ff8-8676-4e32-8b22-8076939729ed,"Ingram's Complete Comfort, LLC",ingrams-complete-comfort-llc,Gurley,Alabama,+1 256-679-4792,4.1,14,ChIJo-hKB_QZYogRBa-0qcBbRAI,"https://search.google.com/local/reviews?placeid=ChIJo-hKB_QZYogRBa-0qcBbRAI&q=hvac,+Gurley,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,2024-11-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",ingramshvac@gmail.com,,34.726629,-86.403245,Ingramshvac,,https://atlasgrowth.ai/t/modern-trust/ingrams-complete-comfort-llc,2025-05-14 07:36:56,
c165fb06-9083-49bc-b836-e2c98def61a3,Eagle Pro Heating - Cooling - Insulation Haleyville (formerly Winston Sheet Metal Heating & Air Conditioning),eagle-pro-heating-cooling-insulation-haleyville-formerly-winston-sheet-metal-heating-air-conditioning,Haleyville,Alabama,+1 256-368-4200,5.0,8,ChIJJ-70RVDjh4gRx7qLSfS80qQ,"https://search.google.com/local/reviews?placeid=ChIJJ-70RVDjh4gRx7qLSfS80qQ&q=hvac,+Haleyville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,7,2025-01-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@eagleprollc.com,https://calleaglepro.com/service-area/haleyville/?utm_source=google,34.2678081,-87.5867766,,,https://atlasgrowth.ai/t/modern-trust/eagle-pro-heating-cooling-insulation-haleyville-formerly-winston-sheet-metal-heating-air-conditioning,2025-05-14 07:36:56,
2901a881-5e32-4a4b-b221-1f33b70645ba,"A, R & C Specialists",a-r-c-specialists,Hanceville,Alabama,+1 256-708-8617,4.8,115,ChIJjYK7_DvKiYgRbk3CTK7CL-E,"https://search.google.com/local/reviews?placeid=ChIJjYK7_DvKiYgRbk3CTK7CL-E&q=hvac,+Hanceville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,2020-09-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",william.martin@arandcspecialists.com,https://arandcspecialists.com/,34.0952208,-86.7551797,,,https://atlasgrowth.ai/t/modern-trust/a-r-c-specialists,2025-05-14 07:36:56,
293f0d4f-8219-4634-969e-fcfbbf8c4123,Fuchs Heating and Air,fuchs-heating-and-air,Hanceville,Alabama,+1 256-338-0864,5.0,10,ChIJzT0PFTQSamoRvfeeMEg3Vbo,"https://search.google.com/local/reviews?placeid=ChIJq6ra9ELOjIgRTEc0iMYjMxg&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,10,2024-12-01 00:00:00,"{""monday"": ""7:30AM-6PM"", ""tuesday"": ""7:30AM-6PM"", ""wednesday"": ""7:30AM-6PM"", ""thursday"": ""7:30AM-6PM"", ""friday"": ""7:30AM-6PM"", ""saturday"": ""7:30AM-6PM"", ""sunday"": ""Closed""}",,https://fuchsheatingandair.com/,34.0572585,-86.8091148,,,https://atlasgrowth.ai/t/modern-trust/fuchs-heating-and-air,2025-05-14 07:36:56,
a0c64dc7-ddd9-45af-a2af-95926e8ae748,L&F Services LLC,lf-services-llc,Hanceville,Alabama,+1 256-636-6225,4.9,69,ChIJS8LUGNm1iYgRqSZJs2mjvto,"https://search.google.com/local/reviews?placeid=ChIJS8LUGNm1iYgRqSZJs2mjvto&q=hvac,+Hanceville,+AL,+US&authuser=0&hl=en&gl=US",logo,2,5,11,32,2022-08-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",fservices@gmail.com,http://acalabama.com/,34.078373,-86.8548437,,,https://atlasgrowth.ai/t/modern-trust/lf-services-llc,2025-05-14 07:36:56,
bf8541fc-7642-4865-9939-05a6698169fa,Eagle Pro Heating - Cooling - Insulation (Formerly Murphy Heating and Cooling),eagle-pro-heating-cooling-insulation-formerly-murphy-heating-and-cooling,Hartselle,Alabama,+1 256-298-8240,4.9,15,ChIJtfhdIW0qiIgRogpr4pPAnzk,"https://search.google.com/local/reviews?placeid=ChIJtfhdIW0qiIgRogpr4pPAnzk&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,2024-11-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@eagleprollc.com,https://calleaglepro.com/service-area/hartselle/?utm_source=google,34.4582881,-86.9582756,Info,,https://atlasgrowth.ai/t/modern-trust/eagle-pro-heating-cooling-insulation-formerly-murphy-heating-and-cooling,2025-05-14 07:36:56,
1a3b8f1a-93bd-4eb4-9d8a-295366a69bd3,Essential Comfort LLC Heating and Cooling,essential-comfort-llc-heating-and-cooling,Hartselle,Alabama,+1 256-637-4679,5.0,37,ChIJz5xq1zKdYogRbc4C9iddPg4,"https://search.google.com/local/reviews?placeid=ChIJz5xq1zKdYogRbc4C9iddPg4&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",logo,3,8,9,20,2023-12-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""9AM-12PM"", ""sunday"": ""24/7""}",rhchandler0181@gmail.com,https://essentialcomfortal.com/?utm_source=cumulus,34.4298479,-86.9430073,,,https://atlasgrowth.ai/t/modern-trust/essential-comfort-llc-heating-and-cooling,2025-05-14 07:36:56,
4585feb7-d661-490d-8503-25283fe59137,G & L Heating & Cooling Inc,g-l-heating-cooling-inc,Hartselle,Alabama,+1 256-773-2997,5.0,6,ChIJ1xQ3PnYqiIgR5LYYv3-SGJc,"https://search.google.com/local/reviews?placeid=ChIJ1xQ3PnYqiIgR5LYYv3-SGJc&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,2025-03-01 00:00:00,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""7AM-8PM""}",info@glheatingcooling.com,http://www.glheatingcooling.com/,34.424208,-86.9276235,,,https://atlasgrowth.ai/t/modern-trust/g-l-heating-cooling-inc,2025-05-14 07:36:56,
06e322f8-6123-4d4f-b7f6-db84807d65af,"M & V, LLC Heating and Cooling",m-v-llc-heating-and-cooling,Hartselle,Alabama,+1 256-565-9288,5.0,47,ChIJn11PVpfViYgR-3yH8u5E2BQ,"https://search.google.com/local/reviews?placeid=ChIJn11PVpfViYgR-3yH8u5E2BQ&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",logo,2,8,13,46,2023-07-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",mvheatingandcooling@yahoo.com,https://www.mandvheatingandcooling.com/,34.4509905,-86.8524151,,,https://atlasgrowth.ai/t/modern-trust/m-v-llc-heating-and-cooling,2025-05-14 07:36:56,
aa828dc0-64df-4f1e-8156-7fbb934d58e6,McCutcheon Heating & Air,mccutcheon-heating-air,Hartselle,Alabama,+1 256-773-7661,4.7,62,ChIJfS4YMUQqiIgRMJcdOJq8dqw,"https://search.google.com/local/reviews?placeid=ChIJfS4YMUQqiIgRMJcdOJq8dqw&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,2022-11-01 00:00:00,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.4410486,-86.9561711,,,https://atlasgrowth.ai/t/modern-trust/mccutcheon-heating-air,2025-05-14 07:36:56,
2529ac26-925f-40c8-8df3-bcea156e5f07,Tolbert's Heating & Cooling,tolberts-heating-cooling,Hartselle,Alabama,+1 256-606-5779,4.8,21,ChIJp0SxQYnViYgR3YKYbXTkUVw,"https://search.google.com/local/reviews?placeid=ChIJp0SxQYnViYgR3YKYbXTkUVw&q=hvac,+Hartselle,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,2024-08-01 00:00:00,,dylan.fischer@rheem.com,https://www.rheem.com/best-contractors-in-huntsville-al,34.463687,-86.846895,,,https://atlasgrowth.ai/t/modern-trust/tolberts-heating-cooling,2025-05-14 07:36:56,
0d82be03-f0cd-42c9-9912-4fdc1513de0e,Superior Heating & Air,superior-heating-air,Harvest,Alabama,+1 256-837-2525,4.4,51,ChIJHcKAA9lmYogR7-kJMDc8yhs,"https://search.google.com/local/reviews?placeid=ChIJHcKAA9lmYogR7-kJMDc8yhs&q=hvac,+Harvest,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,2,4,2023-05-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",joeyusery@superiorhvac.net,https://www.superiorhvac.net/,34.7755487,-86.8100088,,,https://atlasgrowth.ai/t/modern-trust/superior-heating-air,2025-05-14 07:36:56,
5bcc1b8c-f5c3-46b0-b412-91a08d3fd9fc,"Fire & Ice HVAC Services, LLC",fire-ice-hvac-services-llc,Headland,Alabama,+1 334-714-5937,5.0,9,ChIJG6ouQaOZkogRQqHXV5lXTak,"https://search.google.com/local/reviews?placeid=ChIJG6ouQaOZkogRQqHXV5lXTak&q=hvac,+Headland,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,2025-01-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,31.4077037,-85.2857055,,,https://atlasgrowth.ai/t/modern-trust/fire-ice-hvac-services-llc,2025-05-14 07:36:56,
81a5c0fd-38a3-4683-9ff8-68e7d4abc424,Slade's Heating & Cooling,slades-heating-cooling,Headland,Alabama,+1 334-618-0455,5.0,18,ChIJAQAsC6-WkogRcqPfFiBeawE,"https://search.google.com/local/reviews?placeid=ChIJj8S3u_fPjIgRErOyODFNpNA&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,6,2024-09-01 00:00:00,,tabmorris0217@gmail.com,https://www.sladesheatingandcooling.com/glossary/,31.3504029,-85.3427528,,,https://atlasgrowth.ai/t/modern-trust/slades-heating-cooling,2025-05-14 07:36:56,
745fdc54-cd16-4793-b809-23102950c8e5,"Fire & Ice Heating & Air, LLC - Highland Home",fire-ice-heating-air-llc-highland-home,Highland Home,Alabama,+1 334-429-2710,4.3,41,ChIJk2bmcXULjogRig3VEGhlelg,"https://search.google.com/local/reviews?placeid=ChIJk2bmcXULjogRig3VEGhlelg&q=hvac,+Highland+Home,+AL,+US&authuser=0&hl=en&gl=US",logo,1,4,4,5,2023-10-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",fireice.hvac.llc@gmail.com,https://fireiceair.com/,31.9628109,-86.3129078,,,https://atlasgrowth.ai/t/modern-trust/fire-ice-heating-air-llc-highland-home,2025-05-14 07:36:56,
c082092c-a9fb-476f-ba71-efa6feaa7b35,Performance Refrigeration Inc,performance-refrigeration-inc,Holly Pond,Alabama,+1 256-796-2108,4.9,9,ChIJXcrq21jAiYgRi6oUovT7Lv0,"https://search.google.com/local/reviews?placeid=ChIJXcrq21jAiYgRi6oUovT7Lv0&q=hvac,+Holly+Pond,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,2025-01-01 00:00:00,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",blake@performanceref.com,http://www.performanceref.com/home.html,34.1519739,-86.6155371,,,https://atlasgrowth.ai/t/modern-trust/performance-refrigeration-inc,2025-05-14 07:36:56,
808977d2-c00d-4453-a530-1ac7993087e7,B & B Heating & Cooling,b-b-heating-cooling,Homewood,Alabama,+1 205-567-3546,5.0,6,ChIJl6qOcVAfiYgRCchNAWvsqS0,"https://search.google.com/local/reviews?placeid=ChIJl6qOcVAfiYgRCchNAWvsqS0&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,1,1,1,2025-03-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,33.4442191,-86.8152934,,,https://atlasgrowth.ai/t/modern-trust/b-b-heating-cooling,2025-05-14 07:36:56,
1238713c-ea31-4dcf-b2f2-88adfd425416,Carbert Services LLC,carbert-services-llc,Homewood,Alabama,,5.0,9,ChIJLTrYTHoZiYgRRNw4UE9WZEI,"https://search.google.com/local/reviews?placeid=ChIJLTrYTHoZiYgRRNw4UE9WZEI&q=hvac,+Homewood,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,5,2025-01-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",carbertservices@gmail.com,http://carbertservices.com/,33.4781148,-86.7885971,,,https://atlasgrowth.ai/t/modern-trust/carbert-services-llc,2025-05-14 07:36:56,
bab65423-898d-4306-a33b-7b1877b00dfe,Central Air Solutions,central-air-solutions,Hoover,Alabama,+1 205-305-6502,5.0,11,ChIJse4o2lkhiYgRyRUeEpRCyVs,"https://search.google.com/local/reviews?placeid=ChIJse4o2lkhiYgRyRUeEpRCyVs&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,2,3,7,2024-12-01 00:00:00,"{""monday"": ""8AM-4PM"", ""tuesday"": ""8AM-4PM"", ""wednesday"": ""8AM-4PM"", ""thursday"": ""8AM-4PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",accbfrs@gmail.com,https://centralairsolutionsllc.com/,33.3846876,-86.8282987,,,https://atlasgrowth.ai/t/modern-trust/central-air-solutions,2025-05-14 07:36:56,
3ad49d18-9b88-48f2-b196-897b1713450b,Budget Heating And Cooling,budget-heating-and-cooling,Horton,Alabama,+1 256-840-5015,4.9,191,ChIJZ0qYVZb2iYgR263xL-OXPes,"https://search.google.com/local/reviews?placeid=ChIJZ0qYVZb2iYgR263xL-OXPes&q=hvac,+Horton,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,10,2017-08-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",budgethvac@yahoo.com,http://www.budgetheatingcoolingal.com/,34.2019228,-86.3142988,,,https://atlasgrowth.ai/t/modern-trust/budget-heating-and-cooling,2025-05-14 07:36:56,
2c7a6e33-f430-49d2-9b84-1e1f8c99a5f7,Silas Heating & Cooling LLC,silas-heating-cooling-llc,Horton,Alabama,+1 256-572-9630,5.0,28,ChIJXy16satC7CERMViCGs6_tbg,"https://search.google.com/local/reviews?placeid=ChIJXy16satC7CERMViCGs6_tbg&q=hvac,+Horton,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,2,5,2024-04-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",ssilashvac@yahoo.com,https://silashvac.com/,34.1782533,-86.4008522,Ssilashvac,,https://atlasgrowth.ai/t/modern-trust/silas-heating-cooling-llc,2025-05-14 07:36:56,
900ab480-09a9-4a23-854e-5b493a28cf5b,Comfort Technology,comfort-technology,Hueytown,Alabama,+1 205-588-8118,5.0,27,ChIJUWco1vzmiIgRhur_n7PrivQ,"https://search.google.com/local/reviews?placeid=ChIJUWco1vzmiIgRhur_n7PrivQ&q=hvac+contractor,+35218,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,2024-05-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",britnie@comforttechnology.us,http://www.comforttechnologyllc.com/,33.448373,-86.997453,,,https://atlasgrowth.ai/t/modern-trust/comfort-technology,2025-05-14 07:36:56,
b38ece3b-9482-46a6-bb6d-346ac9d01afa,"Fire & Ice Heating & Air, LLC",fire-ice-heating-air-llc,Hueytown,Alabama,+1 205-767-3735,3.5,35,ChIJ4ZmV2HPhiIgRTlLMPTzJD-I,"https://search.google.com/local/reviews?placeid=ChIJ4ZmV2HPhiIgRTlLMPTzJD-I&q=hvac,+Hueytown,+AL,+US&authuser=0&hl=en&gl=US",logo,2,3,3,8,2024-01-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",fireice.hvac.llc@gmail.com,https://fireiceair.com/,33.4369072,-86.9772918,,,https://atlasgrowth.ai/t/modern-trust/fire-ice-heating-air-llc,2025-05-14 07:36:56,
a8e0bd83-e720-4599-95a5-75a7ce3d7877,T Square Heating & Air,t-square-heating-air,Hueytown,Alabama,+1 205-830-0961,5.0,11,ChIJ3a8esxjhiIgRUN0A-nb9gZw,"https://search.google.com/local/reviews?placeid=ChIJ3a8esxjhiIgRUN0A-nb9gZw&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,2024-12-01 00:00:00,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.4529633,-86.9715986,,,https://atlasgrowth.ai/t/modern-trust/t-square-heating-air,2025-05-14 07:36:56,
808d4949-8e9d-431b-9fa6-90ee9eb66116,A Plus Comfort,a-plus-comfort,Huntsville,Alabama,+1 256-585-2550,4.8,71,ChIJbQX48eoSYogRv3qvBMOlwj0,"https://search.google.com/local/reviews?placeid=ChIJbQX48eoSYogRv3qvBMOlwj0&q=hvac,+Huntsville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,2,2,17,2022-07-01 00:00:00,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",support@apluscomfortllc.com,http://apluscomfortllc.com/,34.6521572,-86.566669,,,https://atlasgrowth.ai/t/modern-trust/a-plus-comfort,2025-05-14 07:36:56,
6d3fad35-086d-4766-8542-fa074d37bf03,A1 Climate Control,a1-climate-control,Huntsville,Alabama,+1 256-651-9127,4.9,28,ChIJV1-ntKtpYogR23QLWgvsuPY,"https://search.google.com/local/reviews?placeid=ChIJV1-ntKtpYogR23QLWgvsuPY&q=hvac,+Huntsville,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,6,2024-04-01 00:00:00,"{""monday"": ""7AM-9PM"", ""tuesday"": ""7AM-9PM"", ""wednesday"": ""7AM-9PM"", ""thursday"": ""7AM-9PM"", ""friday"": ""7AM-9PM"", ""saturday"": ""8AM-8PM"", ""sunday"": ""8AM-8PM""}",a1climatecontrol@gmail.com,https://a1climate.com/,34.7765337,-86.6979661,,,https://atlasgrowth.ai/t/modern-trust/a1-climate-control,2025-05-14 07:36:56,
b448f371-e505-4a7a-baef-a98aa1fe2464,Air Care Systems,air-care-systems,Huntsville,Alabama,+1 256-990-9015,4.4,33,ChIJA-oLrJprYogR7XPdAOc2OBA,"https://search.google.com/local/reviews?placeid=ChIJA-oLrJprYogR7XPdAOc2OBA&q=hvac,+Huntsville,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,6,2024-02-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",aircaresystems@yahoo.com,https://www.aircaresystemsal.com/,34.7389242,-86.6305496,,,https://atlasgrowth.ai/t/modern-trust/air-care-systems,2025-05-14 07:36:56,
d2f4e432-d9b4-4f1b-93cc-bade4172cd12,Air Degree,air-degree,Huntsville,Alabama,+1 256-479-9777,5.0,71,ChIJ31bkpwkNYogRR_L3-e6x9M8,"https://search.google.com/local/reviews?placeid=ChIJ31bkpwkNYogRR_L3-e6x9M8&q=hvac,+Huntsville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,7,2022-07-01 00:00:00,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",info@air-degree.com,http://airdegreehvac.com/,34.7245761,-86.604315,,,https://atlasgrowth.ai/t/modern-trust/air-degree,2025-05-14 07:36:56,
