id,name,slug,city,state,phone,rating,reviews,place_id,location_reviews_link,reviews_link,latitude,longitude,site,email_1,verified,created_at,updated_at
2f3e74a3-c129-4ce1-ad58-f967d9308ff7,"Lewis Heating, Air Conditioning, & Refrigeration",lewis-heating-air-conditioning-refrigeration,Birmingham,Alabama,+1 706-325-1956,5,6,ChIJ_2ieiM4OdqIR8dar8nJxSCA,"https://www.google.com/maps/place/Lewis+Heating%2C+Air+Conditioning%2C+%26+Refrigeration/@32.626987,-85.273639,13.99z/data=!4m16!1m7!3m6!1s0xa2760ece889e68ff:0x20487172f2abd6f1!2sLewis+Heating%2C+Air+Conditioning%2C+%26+Refrigeration!8m2!3d32.626987!4d-85.273639!16s%2Fg%2F11ckvg1dmb!3m7!1s0xa2760ece889e68ff:0x20487172f2abd6f1!8m2!3d32.626987!4d-85.273639!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJ_2ieiM4OdqIR8dar8nJxSCA&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",32.626987,-85.273639,http://www.lewishvacr.com/,zlewishvacr@gmail.com,True,2025-05-14T07:36:56.426Z,
afe9f96d-3069-46bd-81a7-43177ab6cd13,MPE Services,mpe-services,Birmingham,Alabama,+1 256-361-3813,3.3,7,ChIJcSBCRjZYfYgRoOlRab6Hx5I,"https://www.google.com/maps/place/MPE+Services/@33.40905,-86.65095459999999,13.99z/data=!4m16!1m7!3m6!1s0x887d583646422071:0x92c787be6951e9a0!2sMPE+Services!8m2!3d33.40905!4d-86.65095459999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x887d583646422071:0x92c787be6951e9a0!8m2!3d33.40905!4d-86.65095459999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,33.40905,-86.6509546,http://www.callmpe.com/,marketing@callmpe.com,True,2025-05-14T07:36:56.426Z,
9d2b090d-19f2-4452-8431-1095b6598aa7,Martin Service Heating & Air Conditioning Inc,martin-service-heating-air-conditioning-inc,Birmingham,Alabama,+1 205-999-9525,4.1,9,ChIJv3BL9YmciYgR61OGfVUlChQ,"https://www.google.com/maps/place/Martin+Service+Heating+%26+Air+Conditioning+Inc/@33.768745599999995,-86.4532425,13.99z/data=!4m16!1m7!3m6!1s0x88899c89f54b70bf:0x140a25557d8653eb!2sMartin+Service+Heating+%26+Air+Conditioning+Inc!8m2!3d33.768745599999995!4d-86.4532425!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88899c89f54b70bf:0x140a25557d8653eb!8m2!3d33.768745599999995!4d-86.4532425!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJm5T8nIDDjIgRTEX_dBoAsSE&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",33.7687456,-86.4532425,,,True,2025-05-14T07:36:56.426Z,
dfb5f6f2-ad5f-4a6f-ad9a-67cedb3ef3d7,Matt's Heating and Cooling LLC,matts-heating-and-cooling-llc,Birmingham,Alabama,+1 205-567-9760,4.9,19,ChIJWZlEaveViYgRqISjnNVmvNw,"https://www.google.com/maps/place/Matt%27s+Heating+and+Cooling+LLC/@33.817459,-86.815004,13.99z/data=!4m16!1m7!3m6!1s0x888995f76a449959:0xdcbc66d59ca384a8!2sMatt%27s+Heating+and+Cooling+LLC!8m2!3d33.817459!4d-86.815004!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888995f76a449959:0xdcbc66d59ca384a8!8m2!3d33.817459!4d-86.815004!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,33.817459,-86.815004,http://www.mattsheatingandcooling.com/,mattshandc@gmail.com,True,2025-05-14T07:36:56.426Z,
8061896d-9519-4c2a-9d4f-ce8474e85818,Mauldin Heating and Air,mauldin-heating-and-air,Birmingham,Alabama,+1 205-789-5676,5,12,ChIJj8defNQhiYgRbWQBInTu1O4,"https://www.google.com/maps/place/Mauldin+Heating+and+Air/@33.3960662,-86.85418639999999,13.99z/data=!4m16!1m7!3m6!1s0x888921d47c5ec78f:0xeed4ee742201646d!2sMauldin+Heating+and+Air!8m2!3d33.3960662!4d-86.85418639999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888921d47c5ec78f:0xeed4ee742201646d!8m2!3d33.3960662!4d-86.85418639999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,33.3960662,-86.8541864,http://mauldinhvac.com/,mauldin.air@gmail.com,True,2025-05-14T07:36:56.426Z,
465a9939-fa46-4714-b996-3a214dee84e0,Mike's Heating & Cooling (Mikes Service),mikes-heating-cooling-mikes-service,Birmingham,Alabama,+1 256-586-7373,4.1,32,ChIJVxNav6HmiYgRPlbN2cpXTxM,"https://www.google.com/maps/place/Mike%27s+Heating+%26+Cooling+%28Mikes+Service%29/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x8889e6a1bf5a1357:0x134f57cad9cd563e!2sMike%27s+Heating+%26+Cooling+%28Mikes+Service%29!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889e6a1bf5a1357:0x134f57cad9cd563e!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,,mhvac73@gmail.com,True,2025-05-14T07:36:56.426Z,
cb369838-4452-418b-b4a8-66d068d4e118,Murray Mechanical - HVAC Contractor,murray-mechanical-hvac-contractor,Birmingham,Alabama,+1 205-446-1709,4.6,9,ChIJwQbjxI0Js6URYpho-Lj8Kq4,"https://www.google.com/maps/place/Murray+Mechanical+-+HVAC+Contractor/@34.133167,-86.6702715,13.99z/data=!4m16!1m7!3m6!1s0xa5b3098dc4e306c1:0xae2afcb8f8689862!2sMurray+Mechanical+-+HVAC+Contractor!8m2!3d34.133167!4d-86.6702715!16s%2Fg%2F11ckvg1dmb!3m7!1s0xa5b3098dc4e306c1:0xae2afcb8f8689862!8m2!3d34.133167!4d-86.6702715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.133167,-86.6702715,https://murraymech.com/,info@murraysmechanicalservice.com,True,2025-05-14T07:36:56.426Z,
a67dbb9e-01cf-4845-b63d-7c7d9d06cd80,One Team Heating and Cooling LLC.,one-team-heating-and-cooling-llc,Birmingham,Alabama,+1 256-660-0950,5,14,ChIJR0-6ZRFWQ2YR2t5jmJCjKCM,"https://www.google.com/maps/place/One+Team+Heating+and+Cooling+LLC./@34.242070999999996,-86.417423,13.99z/data=!4m16!1m7!3m6!1s0x6643561165ba4f47:0x2328a3909863deda!2sOne+Team+Heating+and+Cooling+LLC.!8m2!3d34.242070999999996!4d-86.417423!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6643561165ba4f47:0x2328a3909863deda!8m2!3d34.242070999999996!4d-86.417423!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.242071,-86.417423,https://oneteamhvac.com/,oneteamhvac@gmail.com,True,2025-05-14T07:36:56.426Z,
0b6717e8-dd7d-4251-af63-0377ff2c4b61,"Overflow Heating & Cooling, Llc",overflow-heating-cooling-llc,Birmingham,Alabama,+1 205-936-4629,4.2,12,ChIJA04B_YEbiYgRdMDcUd-_ILA,"https://www.google.com/maps/place/Overflow+Heating+%26+Cooling%2C+Llc/@33.539192899999996,-86.78169679999999,13.99z/data=!4m16!1m7!3m6!1s0x88891b81fd014e03:0xb020bfdf51dcc074!2sOverflow+Heating+%26+Cooling%2C+Llc!8m2!3d33.539192899999996!4d-86.78169679999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891b81fd014e03:0xb020bfdf51dcc074!8m2!3d33.539192899999996!4d-86.78169679999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJA04B_YEbiYgRdMDcUd-_ILA&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.5391929,-86.7816968,https://overflowheatingcooling.com/,jeff.carter1976@yahoo.com,True,2025-05-14T07:36:56.426Z,
d62f38fa-46a5-44eb-b330-a697fa9300d3,P & W Heating and Cooling,p-w-heating-and-cooling,Birmingham,Alabama,+1 706-317-2229,5,7,ChIJARmeAkG1jIgRgqK_BUDlNh0,"https://www.google.com/maps/place/P+%26+W+Heating+and+Cooling/@32.5757806,-85.093747,13.99z/data=!4m16!1m7!3m6!1s0x888cb541029e1901:0x1d36e54005bfa282!2sP+%26+W+Heating+and+Cooling!8m2!3d32.5757806!4d-85.093747!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888cb541029e1901:0x1d36e54005bfa282!8m2!3d32.5757806!4d-85.093747!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5757806,-85.093747,https://www.facebook.com/PandWHeatingandCooling/,pandw.hvac@gmail.com,True,2025-05-14T07:36:56.426Z,
ad26866b-2470-403a-9896-5cdf1bb64d35,Plus One Heating and Air,plus-one-heating-and-air,Birmingham,Alabama,+1 659-212-6148,5,76,ChIJ3y-tznQfiYgRGpT8PthQgOQ,"https://www.google.com/maps/place/Plus+One+Heating+and+Air/@33.4529485,-86.83905419999999,13.99z/data=!4m16!1m7!3m6!1s0x88891f74cead2fdf:0xe48050d83efc941a!2sPlus+One+Heating+and+Air!8m2!3d33.4529485!4d-86.83905419999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891f74cead2fdf:0xe48050d83efc941a!8m2!3d33.4529485!4d-86.83905419999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJtbvSljgXiYgRlvB77QwIRV4&q=hvac+contractor,+35204,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.4529485,-86.8390542,https://www.plusoneheatingandair.com/,shawn@plusoneheatingandair.com,True,2025-05-14T07:36:56.426Z,
6b38f988-f208-41be-bf76-5f7eff682f62,Powell Comfort Systems,powell-comfort-systems,Birmingham,Alabama,+1 205-864-0184,5,12,ChIJeVqiIkb5iIgRsO0PMlyLpeI,"https://www.google.com/maps/place/Powell+Comfort+Systems/@33.751686,-86.9698174,13.99z/data=!4m16!1m7!3m6!1s0x8888f94622a25a79:0xe2a58b5c320fedb0!2sPowell+Comfort+Systems!8m2!3d33.751686!4d-86.9698174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888f94622a25a79:0xe2a58b5c320fedb0!8m2!3d33.751686!4d-86.9698174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJeVqiIkb5iIgRsO0PMlyLpeI&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.751686,-86.9698174,https://powellcomfort.com/,contact@powellcomfort.com,True,2025-05-14T07:36:56.426Z,
1dc98f2c-cd08-428a-80eb-36d874b30698,Prattville Heating & Air,prattville-heating-air,Birmingham,Alabama,+1 334-546-7170,3.9,7,ChIJh7TsR4mPjogR85qVHpHf33U,"https://www.google.com/maps/place/Prattville+Heating+%26+Air/@32.6362356,-86.2627114,13.99z/data=!4m16!1m7!3m6!1s0x888e8f8947ecb487:0x75dfdf911e959af3!2sPrattville+Heating+%26+Air!8m2!3d32.6362356!4d-86.2627114!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888e8f8947ecb487:0x75dfdf911e959af3!8m2!3d32.6362356!4d-86.2627114!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.6362356,-86.2627114,https://www.facebook.com/Prattville-Heating-And-Air-214924395961709/,cason.shane@gmail.com,True,2025-05-14T07:36:56.426Z,
963af5cc-476a-4add-93ac-06e12f9706c5,"Prestige Comfort Services, LLC",prestige-comfort-services-llc,Birmingham,Alabama,+1 334-541-4692,4.8,52,ChIJS0LdQwQ9jIgRmWNAtx6OEjU,"https://www.google.com/maps/place/Prestige+Comfort+Services%2C+LLC/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x888c3d0443dd424b:0x35128e1eb7406399!2sPrestige+Comfort+Services%2C+LLC!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888c3d0443dd424b:0x35128e1eb7406399!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,http://www.prestigecomfortservices.com/,,True,2025-05-14T07:36:56.426Z,
8e151d49-bc74-469a-87cd-fad0f727892f,R & J Heating and Air Conditioning,r-j-heating-and-air-conditioning,Birmingham,Alabama,+1 256-557-9920,4.6,23,ChIJTzzEC9NtiogR2wyP3qbbYKo,"https://www.google.com/maps/place/R+%26+J+Heating+and+Air+Conditioning/@34.242926499999996,-85.93922959999999,13.99z/data=!4m16!1m7!3m6!1s0x888a6dd30bc43c4f:0xaa60dba6de8f0cdb!2sR+%26+J+Heating+and+Air+Conditioning!8m2!3d34.242926499999996!4d-85.93922959999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888a6dd30bc43c4f:0xaa60dba6de8f0cdb!8m2!3d34.242926499999996!4d-85.93922959999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.2429265,-85.9392296,,,True,2025-05-14T07:36:56.426Z,
79f8b124-1443-4952-8106-bfa273f00037,R&M Heating and Cooling,rm-heating-and-cooling,Birmingham,Alabama,+1 256-693-9601,3.4,36,ChIJT3BuUFw7YogRC9dFmCTQtuo,"https://www.google.com/maps/place/R%26M+Heating+and+Cooling/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x88623b5c506e704f:0xeab6d0249845d70b!2sR%26M+Heating+and+Cooling!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88623b5c506e704f:0xeab6d0249845d70b!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,https://www.rmheatingcooling.com/,,True,2025-05-14T07:36:56.426Z,
01f2b3cc-3267-4960-b1e0-0f04f0d4f2ca,Red Wolf Heating & Air,red-wolf-heating-air,Birmingham,Alabama,+1 205-587-1595,4.9,29,ChIJgckf_-xQOqsRB3jLDgqQr6s,"https://www.google.com/maps/place/Red+Wolf+Heating+%26+Air/@33.4224759,-86.76410039999999,13.99z/data=!4m16!1m7!3m6!1s0xab3a50ecff1fc981:0xabaf900a0ecb7807!2sRed+Wolf+Heating+%26+Air!8m2!3d33.4224759!4d-86.76410039999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0xab3a50ecff1fc981:0xabaf900a0ecb7807!8m2!3d33.4224759!4d-86.76410039999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJgckf_-xQOqsRB3jLDgqQr6s&q=hvac+contractor,+35242,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.4224759,-86.7641004,https://www.redwolfhvac.com/,redwolf.hvac1@gmail.com,True,2025-05-14T07:36:56.426Z,
4cb789ce-d9e0-46e0-b655-8708cc33132d,Riley Services Heating & Cooling LLC,riley-services-heating-cooling-llc,Birmingham,Alabama,,5,6,ChIJ_b3z10sNiYgRc2GEMGlqR2o,"https://www.google.com/maps/place/Riley+Services+Heating+%26+Cooling+LLC/@33.5973594,-86.6452812,13.99z/data=!4m16!1m7!3m6!1s0x88890d4bd7f3bdfd:0x6a476a6930846173!2sRiley+Services+Heating+%26+Cooling+LLC!8m2!3d33.5973594!4d-86.6452812!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88890d4bd7f3bdfd:0x6a476a6930846173!8m2!3d33.5973594!4d-86.6452812!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJ_b3z10sNiYgRc2GEMGlqR2o&q=hvac+contractor,+35210,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.5973594,-86.6452812,http://rileyservicesheatingandcooling.godaddysites.com/,info@indiantypefoundry.com,True,2025-05-14T07:36:56.426Z,
61b21ded-6293-4ccc-9c65-08f34ac58272,Rise Heat and Air,rise-heat-and-air,Birmingham,Alabama,+1 256-867-5223,4.7,43,ChIJ04O3Er9lYogR66cTt1YkDUo,"https://www.google.com/maps/place/Rise+Heat+and+Air/@34.662189,-86.35521659999999,13.99z/data=!4m16!1m7!3m6!1s0x886265bf12b783d3:0x4a0d2456b713a7eb!2sRise+Heat+and+Air!8m2!3d34.662189!4d-86.35521659999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x886265bf12b783d3:0x4a0d2456b713a7eb!8m2!3d34.662189!4d-86.35521659999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.662189,-86.3552166,http://www.riseheatandair.com/,ben@riseheatandair.com,True,2025-05-14T07:36:56.426Z,
8103f826-4c47-4a3d-9016-eba0e3ee981a,Rollins HVAC,rollins-hvac,Birmingham,Alabama,+1 256-859-1747,5,13,ChIJh-qeesVqYogRbuQQEeaMrhk,"https://www.google.com/maps/place/Rollins+HVAC/@34.7350445,-86.43089049999999,13.99z/data=!4m16!1m7!3m6!1s0x88626ac57a9eea87:0x19ae8ce61110e46e!2sRollins+HVAC!8m2!3d34.7350445!4d-86.43089049999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88626ac57a9eea87:0x19ae8ce61110e46e!8m2!3d34.7350445!4d-86.43089049999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.7350445,-86.4308905,,,True,2025-05-14T07:36:56.426Z,
79ed38fd-8ce7-4645-bf73-192067e81069,SLUSMEYER SERVICE COMPANY LLC,slusmeyer-service-company-llc,Birmingham,Alabama,+1 256-490-7552,5,17,ChIJS6o759BHiogROCUf82mMQSQ,"https://www.google.com/maps/place/SLUSMEYER+SERVICE+COMPANY+LLC/@34.021177,-86.05364449999999,13.99z/data=!4m16!1m7!3m6!1s0x888a47d0e73baa4b:0x24418c69f31f2538!2sSLUSMEYER+SERVICE+COMPANY+LLC!8m2!3d34.021177!4d-86.05364449999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888a47d0e73baa4b:0x24418c69f31f2538!8m2!3d34.021177!4d-86.05364449999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,34.021177,-86.0536445,,,True,2025-05-14T07:36:56.426Z,
60754b29-5467-43a7-a770-54aadb9d1a83,Schoettlin Mechanical Contractors,schoettlin-mechanical-contractors,Birmingham,Alabama,+1 205-643-0148,4.9,32,ChIJ50w_UyhaHiARJ-eu3pGFhWM,"https://www.google.com/maps/place/Schoettlin+Mechanical+Contractors/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x201e5a28533f4ce7:0x63858591deaee727!2sSchoettlin+Mechanical+Contractors!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x201e5a28533f4ce7:0x63858591deaee727!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJ50w_UyhaHiARJ-eu3pGFhWM&q=hvac+contractor,+35203,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.5313975,-86.8504715,https://www.facebook.com/profile.php?id=100073995957849,schoettlinmechanical@gmail.com,True,2025-05-14T07:36:56.426Z,
c0ac2852-ead7-4098-afd4-e2131882ed18,SemperFi Heating and Air LLC,semperfi-heating-and-air-llc,Birmingham,Alabama,+1 334-734-1960,5,82,ChIJxYHJCmyLjIgR4ctEbQ-WeeM,"https://www.google.com/maps/place/SemperFi+Heating+and+Air+LLC/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x888c8b6c0ac981c5:0xe379960f6d44cbe1!2sSemperFi+Heating+and+Air+LLC!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888c8b6c0ac981c5:0xe379960f6d44cbe1!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,https://semperfiheatandair.com/,semperfimechanical@gmail.com,True,2025-05-14T07:36:56.426Z,
2c3bf877-a47c-4ae8-8213-048baa567dcb,Setpoint Heating and Cooling,setpoint-heating-and-cooling,Birmingham,Alabama,+1 205-601-2158,5,18,ChIJPznf38tzyA8R7RJuYvjzwp8,"https://www.google.com/maps/place/Setpoint+Heating+and+Cooling/@33.5632804,-86.815004,13.99z/data=!4m16!1m7!3m6!1s0xfc873cbdfdf393f:0x9fc2f3f8626e12ed!2sSetpoint+Heating+and+Cooling!8m2!3d33.5632804!4d-86.815004!16s%2Fg%2F11ckvg1dmb!3m7!1s0xfc873cbdfdf393f:0x9fc2f3f8626e12ed!8m2!3d33.5632804!4d-86.815004!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,33.5632804,-86.815004,https://www.setpointair.com/?utm_source=google,nathan.setpointhvac@gmail.com,True,2025-05-14T07:36:56.426Z,
3dac7a0a-b765-428e-ba81-27c036bcaf64,"Seymour's Heating & Air, LLC",seymours-heating-air-llc,Birmingham,Alabama,+1 706-585-0046,5,27,ChIJd_S-92m7jIgRC9eNmoAV_oc,"https://www.google.com/maps/place/Seymour%27s+Heating+%26+Air%2C+LLC/@32.801427,-85.20443739999999,13.99z/data=!4m16!1m7!3m6!1s0x888cbb69f7bef477:0x87fe15809a8dd70b!2sSeymour%27s+Heating+%26+Air%2C+LLC!8m2!3d32.801427!4d-85.20443739999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888cbb69f7bef477:0x87fe15809a8dd70b!8m2!3d32.801427!4d-85.20443739999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.801427,-85.2044374,https://www.facebook.com/profile.php?id=61563197985223,seymoursheatingandair@gmail.com,True,2025-05-14T07:36:56.426Z,
3a69c1e0-001f-4625-9fa9-db79a0c0a891,Singleton's General Heating and Air,singletons-general-heating-and-air,Birmingham,Alabama,+1 334-514-4200,5,6,ChIJrzDq9z8jjIgRDnu2ypJdn-0,"https://www.google.com/maps/place/Singleton%27s+General+Heating+and+Air/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x888c233ff7ea30af:0xed9f5d92cab67b0e!2sSingleton%27s+General+Heating+and+Air!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888c233ff7ea30af:0xed9f5d92cab67b0e!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,https://www.facebook.com/Singletonsheatingandair/,singletonsheatingandair@yahoo.com,True,2025-05-14T07:36:56.426Z,
c2802042-2a19-4f00-be2e-4d29d114ff35,Smirnoff Heating & Cooling LLC,smirnoff-heating-cooling-llc,Birmingham,Alabama,+1 334-531-0728,4.8,16,ChIJR7P5onCTzIkRGswbb7ybnEg,"https://www.google.com/maps/place/Smirnoff+Heating+%26+Cooling+LLC/@32.6016919,-86.20405339999999,13.99z/data=!4m16!1m7!3m6!1s0x89cc9370a2f9b347:0x489c9bbc6f1bcc1a!2sSmirnoff+Heating+%26+Cooling+LLC!8m2!3d32.6016919!4d-86.20405339999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x89cc9370a2f9b347:0x489c9bbc6f1bcc1a!8m2!3d32.6016919!4d-86.20405339999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.6016919,-86.2040534,https://www.smirnoffhvac.com/,smirnoffhvac7@gmail.com,True,2025-05-14T07:36:56.426Z,
995d3f85-9b90-4f05-b312-a3f46badcb66,Smith Service Company,smith-service-company,Birmingham,Alabama,+1 205-218-1761,5,11,ChIJbZdDm6iriYgR_tdz7uItvv4,"https://www.google.com/maps/place/Smith+Service+Company/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x8889aba89b43976d:0xfebe2de2ee73d7fe!2sSmith+Service+Company!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889aba89b43976d:0xfebe2de2ee73d7fe!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.5762265,-86.6807364,,,True,2025-05-14T07:36:56.426Z,
856ba4e8-7f23-43e5-be51-a9805903b31b,"Southern Comfort Heating and Air, LLC",southern-comfort-heating-and-air-llc,Birmingham,Alabama,+1 706-881-1089,4.9,47,ChIJARkCv4RWi4gRd7j3lx_KOcc,"https://www.google.com/maps/place/Southern+Comfort+Heating+and+Air%2C+LLC/@33.04567,-85.048994,13.99z/data=!4m16!1m7!3m6!1s0x888b5684bf021901:0xc739ca1f97f7b877!2sSouthern+Comfort+Heating+and+Air%2C+LLC!8m2!3d33.04567!4d-85.048994!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888b5684bf021901:0xc739ca1f97f7b877!8m2!3d33.04567!4d-85.048994!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,33.04567,-85.048994,http://www.southerncomfortheatingandair.com/,,True,2025-05-14T07:36:56.426Z,
075af94b-f4a4-4924-8b22-86b9e2ceb83d,Sullivan Service Co,sullivan-service-co,Birmingham,Alabama,,4.8,102,ChIJjxF6uewbiYgRMhAs2rqN9us,"https://www.google.com/maps/place/Sullivan+Service+Co/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x88891becb97a118f:0xebf68dbada2c1032!2sSullivan+Service+Co!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891becb97a118f:0xebf68dbada2c1032!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu","https://search.google.com/local/reviews?placeid=ChIJjxF6uewbiYgRMhAs2rqN9us&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",33.4309505,-86.8413174,http://sullivanserviceco.com/,b.stribling@sullivanserviceco.com,True,2025-05-14T07:36:56.426Z,
638f7849-7964-4347-86bc-ceabfbf98479,Summit Service Heating and Air,summit-service-heating-and-air,Birmingham,Alabama,+1 334-750-4361,5,29,ChIJaQnZmCHgnkMRJGO-VhwNAnw,"https://www.google.com/maps/place/Summit+Service+Heating+and+Air/@32.549692,-85.273639,13.99z/data=!4m16!1m7!3m6!1s0x439ee02198d90969:0x7c020d1c56be6324!2sSummit+Service+Heating+and+Air!8m2!3d32.549692!4d-85.273639!16s%2Fg%2F11ckvg1dmb!3m7!1s0x439ee02198d90969:0x7c020d1c56be6324!8m2!3d32.549692!4d-85.273639!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,32.549692,-85.273639,https://www.summit-service.net/,summitservllc@gmail.com,True,2025-05-14T07:36:56.426Z,
