id,name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,created_at,updated_at
8108479f-9bd7-4a76-8a9b-01c68918f5ed,Trane Supply,trane-supply,Birmingham,Alabama,+1 205-747-4100,3.9,15,ChIJ9b1YqqsfiYgRpWSTJwLDI1Y,"https://search.google.com/local/reviews?placeid=ChIJ9b1YqqsfiYgRpWSTJwLDI1Y&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,2,3,5,15,11/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",annarbor@tranesupply.com,https://www.tranesupply.com/,33.4411313,-86.8638135,2025-05-14T07:36:56.426Z,
68e8a64e-896f-4e98-b090-1ece54ef542d,Valley Services HVAC & Electric,valley-services-hvac-electric,Birmingham,Alabama,+1 256-783-6100,4,12,ChIJt3dp7Xo3YogRKM6NLPCkNvM,"https://search.google.com/local/reviews?placeid=ChIJt3dp7Xo3YogRKM6NLPCkNvM&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,1,3,4,12,12/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",hamlinelectric@yahoo.com,https://valleyservicesac.com/,34.965917,-86.738366,2025-05-14T07:36:56.426Z,
c53ac30c-0c78-4d1d-a0aa-9dc646e7bd42,Vandy's Heating & Air Conditioning LLC,vandys-heating-air-conditioning-llc,Birmingham,Alabama,+1 256-225-7311,5,295,ChIJg_hYEBldYogRSqGUVKHAzmU,"https://search.google.com/local/reviews?placeid=ChIJg_hYEBldYogRSqGUVKHAzmU&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,44,73,103,295,05/2013,"{""monday"": ""7AM-6PM"", ""tuesday"": ""7AM-6PM"", ""wednesday"": ""7AM-6PM"", ""thursday"": ""7AM-6PM"", ""friday"": ""7AM-6PM"", ""saturday"": ""7AM-6PM"", ""sunday"": ""8AM-5PM""}",vandyshvac@gmail.com,http://www.vandysllc.com/,34.651859,-86.7672034,2025-05-14T07:36:56.426Z,
f7d259bd-7b88-4da0-afd3-197799db8f6a,Wetherbee Heating & Air LLC | AC Service & Repairs,wetherbee-heating-air-llc-ac-service-repairs,Birmingham,Alabama,+1 334-734-0216,5,24,ChIJE8owkejyjIgRKjo1PJ8AcyQ,"https://search.google.com/local/reviews?placeid=ChIJE8owkejyjIgRKjo1PJ8AcyQ&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,3,6,8,24,06/2024,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""7AM-7PM"", ""sunday"": ""7AM-7PM""}",,https://www.facebook.com/wetherbeeHVAC/?ref=aymt_homepage_panel,32.5781851,-85.3489875,2025-05-14T07:36:56.426Z,
211d74ba-adb1-4520-a777-3d0692f7a367,Wingman Heating + Cooling,wingman-heating-cooling,Birmingham,Alabama,+1 334-319-8923,5,259,ChIJLcxNX8TyJYARLw9B_JTbDrU,"https://search.google.com/local/reviews?placeid=ChIJLcxNX8TyJYARLw9B_JTbDrU&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,38,64,90,259,10/2014,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",help@pagepilot.com,https://www.wingmanac.com/?utm_source=google,32.7606775,-85.57096,2025-05-14T07:36:56.426Z,
6b2e964a-07c5-4db2-b924-1d677320340a,"Wood Heating and Cooling, LLC",wood-heating-and-cooling-llc,Birmingham,Alabama,+1 205-767-3078,5,9,ChIJdV8rYfQHiYgR55msuFqE7JU,"https://search.google.com/local/reviews?placeid=ChIJdV8rYfQHiYgR55msuFqE7JU&q=hvac+contractor,+35210,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,9,01/2025,,,,33.784935,-86.7708784,2025-05-14T07:36:56.426Z,
c34ef13c-fe87-40ec-8459-0c0ace4aaca2,Worley's Heating Cooling & Gas LLC,worleys-heating-cooling-gas-llc,Birmingham,Alabama,+1 256-502-1913,4,24,ChIJ5arFZZIPYogRExa8KJriHfU,"https://search.google.com/local/reviews?placeid=ChIJ5arFZZIPYogRExa8KJriHfU&q=hvac,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,3,6,8,24,06/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",worleyshvac@gmail.com,https://www.worleyshvac.com/,34.5490484,-86.668174,2025-05-14T07:36:56.426Z,
d9d5d56a-4e67-4094-a302-7474acce98f0,Jackson Heating & Cooling,jackson-heating-cooling,Blountsville,Alabama,+1 205-353-3110,4.4,14,ChIJ_9KkcsGXiYgRxhZrdXBhtRU,"https://search.google.com/local/reviews?placeid=ChIJ_9KkcsGXiYgRxhZrdXBhtRU&q=hvac,+Blountsville,+AL,+US&authuser=0&hl=en&gl=US",logo,2,3,4,14,11/2024,"{""monday"": ""7AM-6PM"", ""tuesday"": ""7AM-6PM"", ""wednesday"": ""7AM-6PM"", ""thursday"": ""7AM-6PM"", ""friday"": ""7AM-6PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jacksonhvac@live.com,,34.0760876,-86.5523928,2025-05-14T07:36:56.426Z,
2d92b1cf-5c87-4503-b5d9-d5442375b339,Burns and Davis Heating & Cooling,burns-and-davis-heating-cooling,Boaz,Alabama,+1 256-572-7455,5,7,ChIJ7zM3gF0QiogRs6cZEkRIlLY,"https://search.google.com/local/reviews?placeid=ChIJ7zM3gF0QiogRs6cZEkRIlLY&q=hvac,+Boaz,+AL,+US&authuser=0&hl=en&gl=US",logo,1,1,2,7,03/2025,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""Closed""}",bjdavis@tds.net,,34.2300113,-86.0741397,2025-05-14T07:36:56.426Z,
60b13809-42c0-4484-95ad-d09cec0b59af,Williams Heating and Cooling,williams-heating-and-cooling,Boaz,Alabama,+1 256-506-4181,5,11,ChIJAQBsBZweiogRTPlLiTqsGbs,"https://search.google.com/local/reviews?placeid=ChIJAQBsBZweiogRTPlLiTqsGbs&q=hvac,+Boaz,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,11,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.1785932,-86.2011767,2025-05-14T07:36:56.426Z,
6404544a-2ed3-494e-9a1b-9390ef211f93,Escambia Air LLC,escambia-air-llc,Brewton,Alabama,+1 251-363-2344,5,6,ChIJhTPkxlVDkIgRofvl2hPcIbc,"https://search.google.com/local/reviews?placeid=ChIJhTPkxlVDkIgRofvl2hPcIbc&q=hvac,+Brewton,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,2,6,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,http://www.facebook.com/EscambiaAirLLC,31.0927643,-87.1501081,2025-05-14T07:36:56.426Z,
69a3fd8c-6450-4b8b-831c-ff92bc509122,Salter Heating and Air LLC,salter-heating-and-air-llc,Brewton,Alabama,+1 251-727-0356,4.7,10,ChIJkSFeC6eFL4QRbGYER5gg57o,"https://search.google.com/local/reviews?placeid=ChIJkSFeC6eFL4QRbGYER5gg57o&q=hvac,+Brewton,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,10,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""8AM-5PM""}",,,31.0909558,-87.0904267,2025-05-14T07:36:56.426Z,
6bf2dcac-4fc0-4514-9f19-79d338892183,Ultimate Heating and Air Conditioning,ultimate-heating-and-air-conditioning,Brownsboro,Alabama,+1 256-655-6969,4.9,194,ChIJk9DNUnYPYogRGmIDlxHZCRI,"https://search.google.com/local/reviews?placeid=ChIJk9DNUnYPYogRGmIDlxHZCRI&q=hvac,+Brownsboro,+AL,+US&authuser=0&hl=en&gl=US",logo,29,48,67,194,06/2017,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",service@ultimateaircare.com,https://ultimateaircare.com/?utm_source=google,34.6892527,-86.5071034,2025-05-14T07:36:56.426Z,
1d6b2965-f5af-4d1b-a4a9-1765df45755d,"Active Air, Inc.",active-air-inc,Calera,Alabama,+1 205-668-6220,4.8,37,ChIJN6-1avItiYgRazr-D9x2MKg,"https://search.google.com/local/reviews?placeid=ChIJN6-1avItiYgRazr-D9x2MKg&q=hvac,+Calera,+AL,+US&authuser=0&hl=en&gl=US",not_logo,5,9,12,37,12/2023,,activeaircalera@att.net,http://activeaircalera.com/,33.1049971,-86.7507479,2025-05-14T07:36:56.426Z,
6d21ff8b-2e07-4c5e-b4c3-55de4d4e81c8,MaconAire,maconaire,Calera,Alabama,+1 205-641-1469,5,34,ChIJj3Gm7_5tJ0YRdeY-2A53XBk,"https://search.google.com/local/reviews?placeid=ChIJj3Gm7_5tJ0YRdeY-2A53XBk&q=hvac,+Calera,+AL,+US&authuser=0&hl=en&gl=US",logo,5,8,11,34,01/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",sarah@maconaire.com,http://www.maconaire.com/,33.1632813,-86.7346632,2025-05-14T07:36:56.426Z,
777e1462-562a-4b8d-9953-34695f4867ee,Madison & Co,madison-co,Carbon Hill,Alabama,+1 205-924-4086,4.9,9,ChIJ-ed23u54iIgRc5e9l5x_mGs,"https://search.google.com/local/reviews?placeid=ChIJ-ed23u54iIgRc5e9l5x_mGs&q=hvac,+Carbon+Hill,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,3,9,01/2025,,,,33.885454,-87.5130605,2025-05-14T07:36:56.426Z,
0f445d49-ed32-4c26-b8ef-2753c3e53cc9,Self Heating & Air Condition,self-heating-air-condition,Center Point,Alabama,+1 205-853-1350,5,6,ChIJQac4Wg4MiYgRNNZ8Y9n-RE8,"https://search.google.com/local/reviews?placeid=ChIJQac4Wg4MiYgRNNZ8Y9n-RE8&q=hvac,+Center+Point,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,2,6,03/2025,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""7AM-8PM""}",,,33.6533158,-86.6471305,2025-05-14T07:36:56.426Z,
d336c9f1-9d23-45da-ad0d-25d307e54f3d,Superior Heating and Cooling,superior-heating-and-cooling,Centreville,Alabama,+1 205-926-5037,4.8,38,ChIJq7WmjE0xj4gRIcaD5d1zVUg,"https://search.google.com/local/reviews?placeid=ChIJq7WmjE0xj4gRIcaD5d1zVUg&q=hvac,+Centreville,+AL,+US&authuser=0&hl=en&gl=US",logo,5,9,13,38,11/2023,"{""monday"": ""8AM-4PM"", ""tuesday"": ""8AM-4PM"", ""wednesday"": ""8AM-4PM"", ""thursday"": ""8AM-4PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://www.superiorheatingandcooling.net/,32.9464065,-87.1380682,2025-05-14T07:36:56.426Z,
8322cc9f-90f6-434c-9594-27349083870d,Crager Heating and Air,crager-heating-and-air,Chatom,Alabama,+1 251-847-6253,4.3,7,ChIJ8YwaPCkxm4gRnw52aIxhcY4,"https://search.google.com/local/reviews?placeid=ChIJ8YwaPCkxm4gRnw52aIxhcY4&q=hvac,+Chatom,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,1,2,7,03/2025,,,http://cragerheatingandair.com/,31.4741809,-88.341242,2025-05-14T07:36:56.426Z,
d48482ce-f788-4c88-80c6-f6a2075cfaf5,"Skelton's Heating, Cooling & Plumbing",skeltons-heating-cooling-plumbing,Childersburg,Alabama,+1 205-635-4004,4.6,47,ChIJUao3UcFbiYgRZq8ZNLqF4_Q,"https://search.google.com/local/reviews?placeid=ChIJ_____78ViYgRhNRvPp5To2I&q=hvac+contractor,+35201,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,7,11,16,47,07/2023,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",chadv@skeltonsair.com,https://skeltonsair.com/locations/childersburg-al/home-services/?utm_source=google-gbp,33.2656219,-86.352369,2025-05-14T07:36:56.426Z,
a98868d2-19b7-4f10-8e3e-ffa64ab261dc,"Bedgood Heating & Air Conditioning, Inc.",bedgood-heating-air-conditioning-inc,Citronelle,Alabama,+1 251-866-2700,5,24,ChIJG-rIwr8cm4gR21D29JvgJnw,"https://search.google.com/local/reviews?placeid=ChIJG-rIwr8cm4gR21D29JvgJnw&q=hvac,+Citronelle,+AL,+US&authuser=0&hl=en&gl=US",logo,3,6,8,24,06/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""9AM-5PM"", ""sunday"": ""9AM-5PM""}",social@rheem.com,http://bedgood.rheempropartner.com/,31.0894414,-88.227951,2025-05-14T07:36:56.426Z,
f48418ea-be95-40d1-965b-bd9afac608f6,Hollon Heating & Air Conditioning,hollon-heating-air-conditioning,Clanton,Alabama,+1 205-280-1214,4,11,ChIJbwgj2IbGjogR_5yvihwSqOc,"https://search.google.com/local/reviews?placeid=ChIJbwgj2IbGjogR_5yvihwSqOc&q=hvac,+Clanton,+AL,+US&authuser=0&hl=en&gl=US",logo,1,2,3,11,12/2024,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""8AM-8PM"", ""sunday"": ""Closed""}",,,32.8061688,-86.6553507,2025-05-14T07:36:56.426Z,
b00f23ca-5ec9-4a7b-98c8-ce13d738db07,"Knight & Day HVAC Services, LLC",knight-day-hvac-services-llc,Coden,Alabama,+1 251-207-8765,5,9,ChIJAyn_Q2tp54gREW3_Mfx_7m8,"https://search.google.com/local/reviews?placeid=ChIJAyn_Q2tp54gREW3_Mfx_7m8&q=hvac,+Coden,+AL,+US&authuser=0&hl=en&gl=US",logo,1,2,3,9,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",knightdayhvac@gmail.com,,30.3799563,-88.13554,2025-05-14T07:36:56.426Z,
d62d8ae6-3bb4-4e91-927e-e5c12317fbaf,Higher Call Heating & Cooling,higher-call-heating-cooling,Columbiana,Alabama,+1 205-966-0036,4.8,23,ChIJoaJq3rA3iYgRhN7rJsoCnQQ,"https://search.google.com/local/reviews?placeid=ChIJoaJq3rA3iYgRhN7rJsoCnQQ&q=hvac,+Columbiana,+AL,+US&authuser=0&hl=en&gl=US",not_logo,3,5,8,23,07/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",info@highercallhvac.com,https://highercallhvac.com/,33.178225,-86.6068795,2025-05-14T07:36:56.426Z,
5e6c39fd-e334-4dfe-b566-4f26e411692e,A Rescue Plumber | Plumbers Cullman Al,a-rescue-plumber-plumbers-cullman-al,Cullman,Alabama,+1 256-887-6448,4.5,53,ChIJpe_O1GDLiYgR7cKcOrlgzOg,"https://search.google.com/local/reviews?placeid=ChIJpe_O1GDLiYgR7cKcOrlgzOg&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,7,13,18,53,04/2023,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""12AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,http://www.arescueplumber.com/,34.1773123,-86.8270112,2025-05-14T07:36:56.426Z,
6944e93b-b67f-4cc9-9df7-112e7cd26aec,B&M Mechanical,bm-mechanical,Cullman,Alabama,+1 256-807-2013,4.9,68,ChIJzbZdC7lKiIgR4SQiYkvCKMg,"https://search.google.com/local/reviews?placeid=ChIJzbZdC7lKiIgR4SQiYkvCKMg&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,10,17,23,68,08/2022,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",dcarnahan@bmmechanical.com,https://www.bmmechanical.com/,34.0964444,-86.9153331,2025-05-14T07:36:56.426Z,
6623991f-97f9-4314-b2e1-3aeab764e0bd,"Bama Air Systems Mechanical Contractors, Inc",bama-air-systems-mechanical-contractors-inc,Cullman,Alabama,+1 256-734-4181,5,225,ChIJmw82FHzKiYgRqR1Aw60V5vY,"https://search.google.com/local/reviews?placeid=ChIJmw82FHzKiYgRqR1Aw60V5vY&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,33,56,78,225,03/2016,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",alan.bamaair@bellsouth.net,http://www.bamaairsystems.com/,34.1196591,-86.8581654,2025-05-14T07:36:56.426Z,
95aaf893-44e3-43ad-99e5-033be22953f1,Christian and Son LLC Heating and Cooling,christian-and-son-llc-heating-and-cooling,Cullman,Alabama,+1 256-262-3078,4.9,92,ChIJy-S-2opSiIgRPM2nlAVjEiA,"https://search.google.com/local/reviews?placeid=ChIJy-S-2opSiIgRPM2nlAVjEiA&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",not_logo,13,23,32,92,08/2021,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,https://www.christianandsonllc.com/,34.1265503,-86.8537377,2025-05-14T07:36:56.426Z,
e86f5c67-5408-45c7-95c3-2bc74be799e2,"Cullman Supply, LLC",cullman-supply-llc,Cullman,Alabama,+1 256-735-4107,4.7,13,ChIJIaXOeczNiYgRnyDQaFjkD5M,"https://search.google.com/local/reviews?placeid=ChIJIaXOeczNiYgRnyDQaFjkD5M&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,1,3,4,13,12/2024,"{""monday"": ""7AM-4:30PM"", ""tuesday"": ""7AM-4:30PM"", ""wednesday"": ""7AM-4:30PM"", ""thursday"": ""7AM-4:30PM"", ""friday"": ""7AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.2119611,-86.8475978,2025-05-14T07:36:56.426Z,
d5e764da-34d8-490d-a74d-6bc6bf090fb0,High Caliber Mechanical,high-caliber-mechanical,Cullman,Alabama,+1 256-364-5343,5,141,ChIJ8fbnbDY3iIgR3QhOkcwG4cg,"https://search.google.com/local/reviews?placeid=ChIJ8fbnbDY3iIgR3QhOkcwG4cg&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,21,35,49,141,08/2019,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",drew@highcalibermechanical.com,https://www.highcalibermechanical.com/,34.1991558,-86.797388,2025-05-14T07:36:56.426Z,
25a421f7-3ce0-48b8-834d-2e658e2d4f4c,Payne's Heating & Air Conditioning Services,paynes-heating-air-conditioning-services,Cullman,Alabama,+1 256-347-2634,5,159,ChIJe8MTq-nJiYgRw9Hj5VanUp0,"https://search.google.com/local/reviews?placeid=ChIJe8MTq-nJiYgRw9Hj5VanUp0&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",not_logo,23,39,55,159,12/2018,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""7AM-8PM"", ""sunday"": ""7AM-8PM""}",hello@rfuenzalida.com,https://paynesheatingandair.godaddysites.com/,34.1564,-86.784548,2025-05-14T07:36:56.426Z,
3e8c33f6-68ab-4de7-990f-670ab10b8b85,Plus One Heating and Air,plus-one-heating-and-air,Cullman,Alabama,+1 256-531-9779,5,17,ChIJNXfgM5XNiYgR5KllmJuZMsk,"https://search.google.com/local/reviews?placeid=ChIJtbvSljgXiYgRlvB77QwIRV4&q=hvac+contractor,+35204,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,2,4,5,17,10/2024,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",shawn@plusoneheatingandair.com,https://plusoneheatingandair.com/cullman-hvac-contractor/,34.2085527,-86.8587606,2025-05-14T07:36:56.426Z,
7fa31b86-7eb4-407f-87ec-676a643e5336,Pro Refrigeration & Cooling,pro-refrigeration-cooling,Cullman,Alabama,,5,14,ChIJlZye3KjPiYgRDtYeyXMdHpo,"https://search.google.com/local/reviews?placeid=ChIJlZye3KjPiYgRDtYeyXMdHpo&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,2,3,4,14,11/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",anapbm@gmail.com,https://prorefrigerationcooling.com/,34.1476023,-86.8275161,2025-05-14T07:36:56.426Z,
a604c3d8-c38a-487f-802f-9b43b10e9a42,Sears Heating & Cooling LLC,sears-heating-cooling-llc,Cullman,Alabama,+1 256-338-5363,5,12,ChIJ8fRBVfPPiYgRe_4Udmrvw4E,"https://search.google.com/local/reviews?placeid=ChIJj8S3u_fPjIgRErOyODFNpNA&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",logo,1,3,4,12,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,34.239203,-86.776027,2025-05-14T07:36:56.426Z,
82ce6542-e27e-45cd-8803-9cd40ff48da8,Veterans Cooling and Heating,veterans-cooling-and-heating,Cullman,Alabama,+1 256-841-2624,5,6,ChIJm-1qyFQwmE8R7EaZa3neZHY,"https://search.google.com/local/reviews?placeid=ChIJm-1qyFQwmE8R7EaZa3neZHY&q=hvac,+Cullman,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,2,6,03/2025,"{""monday"": ""9AM-7PM"", ""tuesday"": ""9AM-7PM"", ""wednesday"": ""9AM-7PM"", ""thursday"": ""9AM-7PM"", ""friday"": ""9AM-7PM"", ""saturday"": ""9AM-7PM"", ""sunday"": ""9AM-7PM""}",,http://veteranscooling.com/,34.2192932,-86.9866984,2025-05-14T07:36:56.426Z,
50c9bb8b-07eb-47a0-8d8b-cf3fdb72b876,"Greg Boddie Heating & Air, LLC",greg-boddie-heating-air-llc,Cusseta,Alabama,+1 706-590-8972,4.8,153,ChIJU1x5D9q9jIgReWH48xGrTvo,"https://search.google.com/local/reviews?placeid=ChIJU1x5D9q9jIgReWH48xGrTvo&q=hvac,+Cusseta,+AL,+US&authuser=0&hl=en&gl=US",logo,22,38,53,153,03/2019,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",gboddieheatingandair@gmail.com,http://www.gregboddieheatingandair.com/,32.7245604,-85.2418581,2025-05-14T07:36:56.426Z,
7bb8e0c0-d383-47a7-b6bc-1b34d196fc4d,Chad's AC Direct,chads-ac-direct,Dadeville,Alabama,+1 334-453-4333,4.8,35,ChIJo3cMtoNpjIgRwfwWGt4MtjE,"https://search.google.com/local/reviews?placeid=ChIJo3cMtoNpjIgRwfwWGt4MtjE&q=hvac,+Dadeville,+AL,+US&authuser=0&hl=en&gl=US",logo,5,8,12,35,01/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",leonard@chadsacdirect.com,https://www.chadsacdirect.com/?utm_source=google,32.7232257,-85.8161206,2025-05-14T07:36:56.426Z,
35731472-7d65-41bd-954c-259524ce8c35,JNB services LLC,jnb-services-llc,Daleville,Alabama,+1 334-202-6277,4.1,75,ChIJq9DsyK9mkogRFHGYbBjzj30,"https://search.google.com/local/reviews?placeid=ChIJq9DsyK9mkogRFHGYbBjzj30&q=hvac,+Daleville,+AL,+US&authuser=0&hl=en&gl=US",logo,11,18,26,75,05/2022,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://www.facebook.com/constructoncompany/,31.3006506,-85.7169802,2025-05-14T07:36:56.426Z,
