id,slug,subdomain,custom_domain,name,site,phone,phone_carrier_type,category,street,city,postal_code,state,latitude,longitude,rating,reviews,photos_count,working_hours,about,logo,verified,place_id,location_link,location_reviews_link,email_1,email_1_validator_status,email_1_full_name,facebook,instagram,extras,created_at,updated_at
24b271e8-701f-4b25-8a8f-8054573795bf,cullens-heating-cooling-and-refrigeration,,,"Cullen's Heating, Cooling, and Refrigeration",https://jonesboroheatandair.com/,+1 870-530-8048,mobile,HVAC contractor,1702 Duncan Rd,Jonesboro,72401,Arkansas,35.8615066,-90.7158344,4.8,26,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}","{""Offerings"": {""Repair services"": true}}",https://lh4.googleusercontent.com/-rebtxddAjaU/AAAAAAAAAAI/AAAAAAAAAAA/-z-cVZjivSs/s44-p-k-no-ns-nd/photo.jpg,true,ChIJr0BBFW8p1IcRB27nIRhb10o,"https://www.google.com/maps/place/Cullen%27s+Heating%2C+Cooling%2C+and+Refrigeration/@35.8615066,-90.71583439999999,14z/data=!4m8!1m2!2m1!1sCullen%27s+Heating%2C+Cooling%2C+and+Refrigeration!3m4!1s0x87d4296f154140af:0x4ad75b1821e76e07!8m2!3d35.8615066!4d-90.71583439999999","https://www.google.com/maps/place/Cullen%27s+Heating%2C+Cooling%2C+and+Refrigeration/@35.8615066,-90.71583439999999,13.99z/data=!4m16!1m7!3m6!1s0x87d4296f154140af:0x4ad75b1821e76e07!2sCullen%27s+Heating%2C+Cooling%2C+and+Refrigeration!8m2!3d35.8615066!4d-90.71583439999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d4296f154140af:0x4ad75b1821e76e07!8m2!3d35.8615066!4d-90.71583439999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",cullensheatingandcooling@gmail.com,RECEIVING,,https://www.facebook.com/jonesboroheatandair,,"{""h3"":""89265d6b03bffff"",""cid"":""5392879238005616135"",""kgmid"":""/g/11gjd8qlhl"",""type"":""HVAC contractor"",""about"":""{\""Offerings\"": {\""Repair services\"": true}}"",""query"":""hvac contractor, 72401, Jonesboro, AR, US"",""phone_1"":""8705308048"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""106938472782367157732"",""subtypes"":""HVAC contractor, Air conditioning repair service, Heating contractor"",""google_id"":""0x87d4296f154140af:0x4ad75b1821e76e07"",""time_zone"":""America/Chicago"",""website_title"":""Home – Cullens Heating, Cooling and Refrigeration"",""website_description"":""Cullen’s Heating, Cooling, and Refrigeration is your number one provider of air conditioning services in Jonesboro and Northeast Arkansas."",""site_company_insights_name"":""Cullens Heating, Cooling and Refrigeration"",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
ad9d5052-9079-4449-a74a-269777acfbaa,air-pro-services,,,Air Pro Services,,+1 870-279-3091,mobile,HVAC contractor,,,,,33.4738415,-94.011771,4.1,26,8,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",{},https://lh3.googleusercontent.com/-2NX79BEcfBw/AAAAAAAAAAI/AAAAAAAAAAA/A1Bq9QXF1J4/s44-p-k-no-ns-nd/photo.jpg,true,ChIJWeBMY8dvNIYRjiOEC-V-YJU,"https://www.google.com/maps/place/Air+Pro+Services/@33.4738415,-94.011771,14z/data=!4m8!1m2!2m1!1sAir+Pro+Services!3m4!1s0x86346fc7634ce059:0x95607ee50b84238e!8m2!3d33.4738415!4d-94.011771","https://www.google.com/maps/place/Air+Pro+Services/@33.4738415,-94.011771,13.99z/data=!4m16!1m7!3m6!1s0x86346fc7634ce059:0x95607ee50b84238e!2sAir+Pro+Services!8m2!3d33.4738415!4d-94.011771!16s%2Fg%2F11ckvg1dmb!3m7!1s0x86346fc7634ce059:0x95607ee50b84238e!8m2!3d33.4738415!4d-94.011771!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,,,"{""h3"":""89444d69c63ffff"",""cid"":""10763742631621305230"",""kgmid"":""/g/11f5mbm6vv"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 71854, Texarkana, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""116148733174786198607"",""subtypes"":""HVAC contractor, Air conditioning repair service, Service establishment, Furnace repair service"",""google_id"":""0x86346fc7634ce059:0x95607ee50b84238e"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":""Charles Ramasco"",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
28a6750d-8545-4373-8a36-0035c7e90e4c,precision-comfort-heating-and-cooling,,,Precision Comfort Heating and Cooling,https://precisioncomfortheatingandcooling.com/,+1 479-435-5039,mobile,HVAC contractor,4257 Gabel Dr Suite 3C,Fayetteville,72703,Arkansas,36.1287409,-94.1423,5,27,44,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","{""Service options"": {""Onsite services"": true, ""Online estimates"": false}, ""Offerings"": {""Repair services"": true}, ""Planning"": {""Appointment required"": true}}",https://lh5.googleusercontent.com/-FBZ6Hz5TGKs/AAAAAAAAAAI/AAAAAAAAAAA/z8XFUkDH7is/s44-p-k-no-ns-nd/photo.jpg,true,ChIJgfGRWOwcCooRBU8D-zMU3bk,"https://www.google.com/maps/place/Precision+Comfort+Heating+and+Cooling/@36.1287409,-94.14229999999999,14z/data=!4m8!1m2!2m1!1sPrecision+Comfort+Heating+and+Cooling!3m4!1s0x8a0a1cec5891f181:0xb9dd1433fb034f05!8m2!3d36.1287409!4d-94.14229999999999","https://www.google.com/maps/place/Precision+Comfort+Heating+and+Cooling/@36.1287409,-94.14229999999999,13.99z/data=!4m16!1m7!3m6!1s0x8a0a1cec5891f181:0xb9dd1433fb034f05!2sPrecision+Comfort+Heating+and+Cooling!8m2!3d36.1287409!4d-94.14229999999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8a0a1cec5891f181:0xb9dd1433fb034f05!8m2!3d36.1287409!4d-94.14229999999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,,,https://www.facebook.com/pchvac,,"{""h3"":""8926ed44b2bffff"",""cid"":""13392883080356908805"",""kgmid"":""/g/11pl25jbs4"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Onsite services\"": true, \""Online estimates\"": false}, \""Offerings\"": {\""Repair services\"": true}, \""Planning\"": {\""Appointment required\"": true}}"",""query"":""hvac contractor, 72701, Fayetteville, AR, US"",""phone_1"":""4794355039"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""118159140915327816550"",""subtypes"":""HVAC contractor"",""google_id"":""0x8a0a1cec5891f181:0xb9dd1433fb034f05"",""time_zone"":""America/Chicago"",""website_title"":""HVAC Experts in AR | Precision Comfort Heating & Cooling"",""website_description"":""Need HVAC repairs, maintenance or installations? We have over 22 years of HVAC experience and are ready to serve our community! Call us today at 479.435.5039."",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":""Israel R Eyes"",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""T-Mobile USA Inc."",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
8e7b32ee-bf1f-4839-95a9-e461fa766e33,hot-or-not-heating-and-cooling-nwa,,,Hot or Not Heating and Cooling NWA,http://www.hotornothvac.com/,+1 479-270-4338,mobile,HVAC contractor,,,,,36.2445542,-93.9575474,5,27,4,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}","{""Service options"": {""Online estimates"": false}, ""Planning"": {""Appointment required"": true}}",https://lh6.googleusercontent.com/-N5W-KsDcSf0/AAAAAAAAAAI/AAAAAAAAAAA/ydw2DKGGwPg/s44-p-k-no-ns-nd/photo.jpg,true,ChIJFYOszC_bZkERRykU7eQRiPM,"https://www.google.com/maps/place/Hot+or+Not+Heating+and+Cooling+NWA/@36.244554199999996,-93.9575474,14z/data=!4m8!1m2!2m1!1sHot+or+Not+Heating+and+Cooling+NWA!3m4!1s0x4166db2fccac8315:0xf38811e4ed142947!8m2!3d36.244554199999996!4d-93.9575474","https://www.google.com/maps/place/Hot+or+Not+Heating+and+Cooling+NWA/@36.244554199999996,-93.9575474,13.99z/data=!4m16!1m7!3m6!1s0x4166db2fccac8315:0xf38811e4ed142947!2sHot+or+Not+Heating+and+Cooling+NWA!8m2!3d36.244554199999996!4d-93.9575474!16s%2Fg%2F11ckvg1dmb!3m7!1s0x4166db2fccac8315:0xf38811e4ed142947!8m2!3d36.244554199999996!4d-93.9575474!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",hotornothandc@gmail.com,RECEIVING,,,,"{""h3"":""8926ed08cd3ffff"",""cid"":""17548295622976874823"",""kgmid"":""/g/11q969m135"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": false}, \""Planning\"": {\""Appointment required\"": true}}"",""query"":""hvac contractor, 72703, Fayetteville, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""114489709052297685399"",""subtypes"":""HVAC contractor, Service establishment"",""google_id"":""0x4166db2fccac8315:0xf38811e4ed142947"",""time_zone"":""America/Chicago"",""website_title"":""Home | My Site"",""website_description"":"""",""site_company_insights_name"":""Hotornothvac"",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
a38fbb60-2239-411e-b6ba-7176fdb6dd8c,budget-heat-and-air,,,BUDGET HEAT AND AIR,,+1 501-388-9488,mobile,HVAC contractor,104 Searcy,Pangburn,72121,Arkansas,35.4219942,-91.8355965,4.8,27,5,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","{""Offerings"": {""Repair services"": true}}",https://lh6.googleusercontent.com/-gOVOhisAKT8/AAAAAAAAAAI/AAAAAAAAAAA/1Dm-chbFjmo/s44-p-k-no-ns-nd/photo.jpg,true,ChIJo9HuUpVN0ocRZUzLlafA9iY,"https://www.google.com/maps/place/BUDGET+HEAT+AND+AIR/@35.4219942,-91.8355965,14z/data=!4m8!1m2!2m1!1sBUDGET+HEAT+AND+AIR!3m4!1s0x87d24d9552eed1a3:0x26f6c0a795cb4c65!8m2!3d35.4219942!4d-91.8355965","https://www.google.com/maps/place/BUDGET+HEAT+AND+AIR/@35.4219942,-91.8355965,13.99z/data=!4m16!1m7!3m6!1s0x87d24d9552eed1a3:0x26f6c0a795cb4c65!2sBUDGET+HEAT+AND+AIR!8m2!3d35.4219942!4d-91.8355965!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87d24d9552eed1a3:0x26f6c0a795cb4c65!8m2!3d35.4219942!4d-91.8355965!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",krendell7469@gmail.com,RECEIVING,,https://www.facebook.com/profile.php?id=100057390851733,,"{""h3"":""8926586f3c7ffff"",""cid"":""2807643243717282917"",""kgmid"":""/g/11h5w8r_w7"",""type"":""HVAC contractor"",""about"":""{\""Offerings\"": {\""Repair services\"": true}}"",""query"":""hvac contractor, 72121, Pangburn, AR, US"",""phone_1"":""15013889488"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""112221315790791118309"",""subtypes"":""HVAC contractor"",""google_id"":""0x87d24d9552eed1a3:0x26f6c0a795cb4c65"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""CELLCO PARTNERSHIP DBA VERIZON WIRELESS - AR"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
e130e24d-300f-4f95-8048-41b25589ef71,clarksville-heating-air,,,Clarksville Heating & Air,https://clarksvilleheatingandair.net/,+1 479-705-0037,,Air conditioning contractor,622 AR-21,Clarksville,72830,Arkansas,35.4771442,-93.4367264,4.6,27,3,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-3PM"", ""Sunday"": ""Closed""}","{""Service options"": {""Online estimates"": true, ""Onsite services"": true}}",https://lh3.googleusercontent.com/-rMuhVAB07Ho/AAAAAAAAAAI/AAAAAAAAAAA/1N0r4Clk6P4/s44-p-k-no-ns-nd/photo.jpg,true,ChIJVTITuYtqzIcRbQhn7dsVfIY,"https://www.google.com/maps/place/Clarksville+Heating+%26+Air/@35.4771442,-93.4367264,14z/data=!4m8!1m2!2m1!1sClarksville+Heating+%26+Air!3m4!1s0x87cc6a8bb9133255:0x867c15dbed67086d!8m2!3d35.4771442!4d-93.4367264","https://www.google.com/maps/place/Clarksville+Heating+%26+Air/@35.4771442,-93.4367264,13.99z/data=!4m16!1m7!3m6!1s0x87cc6a8bb9133255:0x867c15dbed67086d!2sClarksville+Heating+%26+Air!8m2!3d35.4771442!4d-93.4367264!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87cc6a8bb9133255:0x867c15dbed67086d!8m2!3d35.4771442!4d-93.4367264!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",clarksvilleheatingandair@gmail.com,RECEIVING,,https://www.facebook.com/clarksvilleheatingandair/,,"{""h3"":""89265a4885bffff"",""cid"":""9690644532519438445"",""kgmid"":""/g/1tdp0_fw"",""type"":""Air conditioning contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": true, \""Onsite services\"": true}}"",""query"":""hvac contractor, 72830, Clarksville, AR, US"",""phone_1"":"""",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""117040748819612071756"",""subtypes"":""Air conditioning contractor, Electrician, Heating contractor"",""google_id"":""0x87cc6a8bb9133255:0x867c15dbed67086d"",""time_zone"":""America/Chicago"",""website_title"":""stay comfortable! - Home"",""website_description"":"""",""site_company_insights_name"":""stay comfortable!"",""site_company_insights_phone"":""7084444499"",""phone_whitepages_phones_name"":""Brandon A Brents"",""site_company_insights_country"":""United States"",""phone_phones_enricher_carrier_name"":"""",""phone_phones_enricher_carrier_type"":"""",""site_company_insights_founded_year"":""2018""}",2025-05-14T07:47:02.098Z,
e5e5776c-163f-40e1-8043-dd71fbba524a,deans-heating-and-air-conditioning-inc,,,"Dean's Heating and Air Conditioning, Inc.",https://www.deansac.com/,+1 870-836-7785,,HVAC contractor,1300 California Ave SW,Camden,71701,Arkansas,33.562134,-92.8498477,4,27,16,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}","{""Service options"": {""Onsite services"": true, ""Online estimates"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Offerings"": {""Repair services"": true}}",https://lh6.googleusercontent.com/-JSY6Q5_b_sE/AAAAAAAAAAI/AAAAAAAAAAA/o6vV30ZdDQM/s44-p-k-no-ns-nd/photo.jpg,true,ChIJ6_DtdWdDMoYRvZFCRfxcMfU,"https://www.google.com/maps/place/Dean%27s+Heating+and+Air+Conditioning%2C+Inc./@33.562134,-92.8498477,14z/data=!4m8!1m2!2m1!1sDean%27s+Heating+and+Air+Conditioning%2C+Inc.!3m4!1s0x8632436775edf0eb:0xf5315cfc454291bd!8m2!3d33.562134!4d-92.8498477","https://www.google.com/maps/place/Dean%27s+Heating+and+Air+Conditioning%2C+Inc./@33.562134,-92.8498477,13.99z/data=!4m16!1m7!3m6!1s0x8632436775edf0eb:0xf5315cfc454291bd!2sDean%27s+Heating+and+Air+Conditioning%2C+Inc.!8m2!3d33.562134!4d-92.8498477!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8632436775edf0eb:0xf5315cfc454291bd!8m2!3d33.562134!4d-92.8498477!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@deansac.com,INVALID,,https://facebook.com/deanshac,,"{""h3"":""8944487a68bffff"",""cid"":""17668005051714671037"",""kgmid"":""/g/1tgz5vvh"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Onsite services\"": true, \""Online estimates\"": false}, \""Accessibility\"": {\""Wheelchair accessible entrance\"": true}, \""Offerings\"": {\""Repair services\"": true}}"",""query"":""hvac contractor, 71751, Louann, AR, US"",""phone_1"":""8708367785"",""phone_2"":""8708752665"",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""109558668173148166064"",""subtypes"":""HVAC contractor, Air conditioning contractor, Electrician"",""google_id"":""0x8632436775edf0eb:0xf5315cfc454291bd"",""time_zone"":""America/Chicago"",""website_title"":""Dean's Heating and Air Conditioning, Inc. | Camden, AR"",""website_description"":""Dean's Heating & Air Conditioning, Inc. specializes in residential and commercial HVACR repair, replacement, and installation services that include split systems and air purification systems. We also offer whole house generator repair and installation services; and commercial ice machine repair."",""site_company_insights_name"":""Dean's Heating & A/C"",""site_company_insights_phone"":""8708752665"",""phone_whitepages_phones_name"":""Dean A Boyce"",""site_company_insights_country"":""United States"",""phone_phones_enricher_carrier_name"":"""",""phone_phones_enricher_carrier_type"":"""",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
1805406e-2880-4122-9992-ad8cca6ac13e,middlebrooks-heat-air-refrigeration,,,"Middlebrooks Heat, Air & Refrigeration",,+1 479-518-1304,mobile,Air conditioning contractor,394 Military Rd,Ratcliff,72951,Arkansas,35.3052006,-93.8792707,4.9,27,35,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}","{""Service options"": {""Online estimates"": true, ""Onsite services"": true}, ""Offerings"": {""Repair services"": true}, ""Planning"": {""Appointment required"": true}}",https://lh6.googleusercontent.com/-R65l98Gzm1Y/AAAAAAAAAAI/AAAAAAAAAAA/v1_-UldTA4U/s44-p-k-no-ns-nd/photo.jpg,true,ChIJFaXmFROFy4cRbamqr_safpk,"https://www.google.com/maps/place/Middlebrooks+Heat%2C+Air+%26+Refrigeration/@35.3052006,-93.87927069999999,14z/data=!4m8!1m2!2m1!1sMiddlebrooks+Heat%2C+Air+%26+Refrigeration!3m4!1s0x87cb851315e6a515:0x997e1afbafaaa96d!8m2!3d35.3052006!4d-93.87927069999999","https://www.google.com/maps/place/Middlebrooks+Heat%2C+Air+%26+Refrigeration/@35.3052006,-93.87927069999999,13.99z/data=!4m16!1m7!3m6!1s0x87cb851315e6a515:0x997e1afbafaaa96d!2sMiddlebrooks+Heat%2C+Air+%26+Refrigeration!8m2!3d35.3052006!4d-93.87927069999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87cb851315e6a515:0x997e1afbafaaa96d!8m2!3d35.3052006!4d-93.87927069999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",chris_m30@hotmail.com,RECEIVING,,https://www.facebook.com/middlebrooks.hvacr/,,"{""h3"":""8926e91714fffff"",""cid"":""11060307403154827629"",""kgmid"":""/g/11g6tzm7b8"",""type"":""Air conditioning contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": true, \""Onsite services\"": true}, \""Offerings\"": {\""Repair services\"": true}, \""Planning\"": {\""Appointment required\"": true}}"",""query"":""hvac contractor, 72928, Branch, AR, US"",""phone_1"":""14795181304"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""114613557759631648256"",""subtypes"":""Air conditioning contractor"",""google_id"":""0x87cb851315e6a515:0x997e1afbafaaa96d"",""time_zone"":""America/Chicago"",""website_title"":"""",""website_description"":"""",""site_company_insights_name"":"""",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""CELLCO PARTNERSHIP DBA VERIZON WIRELESS - AR"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
a48b0a36-da2b-4ea4-8870-f7a7cc8617a8,airboss,,,AIRBOSS,https://www.airbosshvac.us/,+1 501-831-4498,mobile,HVAC contractor,,,,,34.786905,-92.2660485,5,28,34,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}","{""Service options"": {""Online estimates"": false}}",https://lh4.googleusercontent.com/-upBRoONnVSo/AAAAAAAAAAI/AAAAAAAAAAA/quv7ZK1M9Lc/s44-p-k-no-ns-nd/photo.jpg,true,ChIJqQZQe7TuZGkR8t4Etqe4mLc,"https://www.google.com/maps/place/AIRBOSS/@34.786905,-92.2660485,14z/data=!4m8!1m2!2m1!1sAIRBOSS!3m4!1s0x6964eeb47b5006a9:0xb798b8a7b604def2!8m2!3d34.786905!4d-92.2660485","https://www.google.com/maps/place/AIRBOSS/@34.786905,-92.2660485,13.99z/data=!4m16!1m7!3m6!1s0x6964eeb47b5006a9:0xb798b8a7b604def2!2sAIRBOSS!8m2!3d34.786905!4d-92.2660485!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6964eeb47b5006a9:0xb798b8a7b604def2!8m2!3d34.786905!4d-92.2660485!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",roger@airbosshvac.us,RECEIVING,,,,"{""h3"":""89265b41dcfffff"",""cid"":""13229526935853653746"",""kgmid"":""/g/11w9chmz71"",""type"":""HVAC contractor"",""about"":""{\""Service options\"": {\""Online estimates\"": false}}"",""query"":""hvac contractor, 72116, North Little Rock, AR, US"",""phone_1"":""5018314498"",""phone_2"":"""",""phone_3"":"""",""twitter"":"""",""youtube"":"""",""owner_id"":""105068868619438510543"",""subtypes"":""HVAC contractor, Service establishment"",""google_id"":""0x6964eeb47b5006a9:0xb798b8a7b604def2"",""time_zone"":""America/Chicago"",""website_title"":""Home - AirBoss Heating & Air - Expert HVAC Services"",""website_description"":""Reliable HVAC services in Central Arkansas. From repairs to installations, AirBoss Heating & Air keeps your home comfortable year-round."",""site_company_insights_name"":""Mysite 1"",""site_company_insights_phone"":""+1 501-350-3701"",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":""United States"",""phone_phones_enricher_carrier_name"":""CELLCO PARTNERSHIP DBA VERIZON WIRELESS - AR"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
bd72288a-bb58-4731-a455-4382ecfcc223,bain-heat-and-air,,,Bain Heat and Air,https://bainheatandair.com/,+1 501-590-5351,mobile,Heating contractor,,,,,34.800367,-92.498777,4.8,28,26,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",{},https://lh5.googleusercontent.com/-Km7R8_ZqXJs/AAAAAAAAAAI/AAAAAAAAAAA/oNtPvvBfGkw/s44-p-k-no-ns-nd/photo.jpg,true,ChIJa1619RZazYcR8cGGss2lYNc,"https://www.google.com/maps/place/Bain+Heat+and+Air/@34.800367,-92.49877699999999,14z/data=!4m8!1m2!2m1!1sBain+Heat+and+Air!3m4!1s0x87cd5a16f5b55e6b:0xd760a5cdb286c1f1!8m2!3d34.800367!4d-92.49877699999999","https://www.google.com/maps/place/Bain+Heat+and+Air/@34.800367,-92.49877699999999,13.99z/data=!4m16!1m7!3m6!1s0x87cd5a16f5b55e6b:0xd760a5cdb286c1f1!2sBain+Heat+and+Air!8m2!3d34.800367!4d-92.49877699999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x87cd5a16f5b55e6b:0xd760a5cdb286c1f1!8m2!3d34.800367!4d-92.49877699999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",bainheatandair@gmail.com,RECEIVING,,https://www.facebook.com/pages/,,"{""h3"":""89265b4940bffff"",""cid"":""15519586618800783857"",""kgmid"":""/g/11hdcd4jgd"",""type"":""HVAC contractor"",""about"":""{}"",""query"":""hvac contractor, 72117, North Little Rock, AR, US"",""phone_1"":""18001234567"",""phone_2"":""15015905351"",""phone_3"":""18006036035"",""twitter"":"""",""youtube"":"""",""owner_id"":""112022243520497651269"",""subtypes"":""HVAC contractor, Air conditioning repair service, Service establishment, Heating contractor"",""google_id"":""0x87cd5a16f5b55e6b:0xd760a5cdb286c1f1"",""time_zone"":""America/Chicago"",""website_title"":""Bain Heat And Air | Heating Contractor in Central Arkansas, AR"",""website_description"":""Bain Heat and Air offers services such as Heating and Air Conditioning in Greensboro,NC and its surrounding areas. HVAC services near you!"",""site_company_insights_name"":""bainheatandair.com"",""site_company_insights_phone"":"""",""phone_whitepages_phones_name"":"""",""site_company_insights_country"":"""",""phone_phones_enricher_carrier_name"":""NEW CINGULAR WIRELESS PCS, LLC - IL"",""phone_phones_enricher_carrier_type"":""mobile"",""site_company_insights_founded_year"":""""}",2025-05-14T07:47:02.098Z,
